炉号,钢种,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C,连铸正样Mn,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样Nb_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,连铸正样Ti_val,连铸正样N_val,连铸正样O_val,连铸正样B_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),钒铁(FeV50-B).1,硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂,加入C含量,吸收C质量,C收得率,加入Mn含量,吸收Mn质量,Mn收得率
7A05633             ,低合金    ,HRB400B    ,1653.0,0.00058,,0.00036,,0.002,72800.0,,,,,,0.456,,0.004,0.011,,0.034,0.0048,0.0026,0.0019,0.0,,,,15,0,0,0,0,30,25,0,0,0,0,0,85,0,1520,88,0,133.84,,,1009.2800000000001,,
7A05632             ,低合金    ,HRB400B    ,1681.0,0.00068,,0.00029,,0.001,64200.0,,,,,,0.467,,0.004,0.011,,0.034,0.0044,0.0022,0.0012,0.0,,,,15,0,0,0,0,30,25,0,0,0,0,0,95,0,1500,88,0,143.1,,,996.0,,
7A05631             ,低合金    ,HRB400B    ,1670.0,0.00059,,0.00032,,0.001,73100.0,,,,,,0.451,,0.004,0.011,,0.032,0.0037,0.0015,0.0017,0.0,,,,15,0,0,0,0,30,50,0,0,0,0,0,85,0,1530,88,0,134.01,,,1015.9200000000001,,
7A05630             ,低合金    ,HRB400B    ,1676.0,0.00066,,0.00036,,0.001,75600.0,,,,,,0.464,,0.005,0.01,,0.033,0.0053,0.0031,0.0018,0.0,,,,15,0,0,0,0,30,50,0,0,0,0,0,85,0,1520,88,0,133.84,,,1009.2800000000001,,
7A05629             ,低合金    ,HRB400B    ,1672.0,0.0003,,0.00031,,0.001,73950.0,,,,,,0.479,,0.004,0.01,,0.035,0.0036,0.0014,0.0022,0.0,,,,15,0,0,0,0,30,50,0,0,0,0,0,110,0,1530,88,0,158.01,,,1015.9200000000001,,
7A05628             ,低合金    ,HRB400B    ,1684.0,0.00052,,0.00034,,0.001,71650.0,,,,,,0.465,,0.005,0.011,,0.035,0.0058,0.0035,0.0018,0.0,,,,15,0,0,0,0,32,50,0,0,0,0,0,95,0,1510,88,0,143.27,,,1002.6400000000001,,
7A05627             ,低合金    ,HRB400B    ,1656.0,0.0006,,0.00036,,0.002,72800.0,,,,,,0.461,,0.004,0.009,,0.033,0.0038,0.0016,0.0014,0.0,,,,15,0,0,0,0,32,25,0,0,0,0,0,75,0,1500,88,0,123.9,,,996.0,,
7A05626             ,低合金    ,HRB400D    ,1686.0,0.0005,,0.00035,,0.002,74100.0,,,,,,0.451,,0.004,0.01,,0.031,0.0045,0.0023,0.0021,0.0,,,,12,0,0,0,0,30,50,0,0,0,0,0,95,0,1510,88,0,143.27,,,1002.6400000000001,,
7A05625             ,低合金    ,HRB400D    ,1683.0,0.00058,,0.00039,,0.002,74700.0,,,,,,0.469,,0.004,0.009,,0.031,0.0044,0.0021,0.002,0.0,,,,12,0,0,0,0,30,0,25,0,0,0,0,85,0,1510,88,0,133.7635,,,1002.6400000000001,,
7A05624             ,低合金    ,HRB400D    ,1693.0,0.00061,,0.00035,,0.002,75400.0,,,,,,0.468,,0.004,0.01,,0.031,0.0038,0.0016,0.0024,0.0,,,,12,0,0,0,0,30,0,25,0,0,0,0,85,0,1500,88,0,133.5935,,,996.0,,
7A05623             ,低合金    ,HRB400D    ,1674.0,0.00073,,0.00028,,0.002,71700.0,,,,,,0.469,,0.002,0.009,,0.031,0.0059,0.0036,0.0023,0.0,,,,12,0,0,0,0,30,0,25,0,0,0,0,75,0,1500,88,0,123.99350000000001,,,996.0,,
7A05622             ,低合金    ,HRB400D    ,1658.0,0.00025,,0.0004,,0.002,70800.0,,,,,,0.461,,0.005,0.015,,0.03,0.0047,0.0024,0.0024,0.0,,,,12,0,0,0,0,30,0,50,0,0,0,0,119,0,1550,88,0,167.177,,,1029.2,,
7A05621             ,低合金    ,HRB400D    ,1656.0,0.00053,,0.00036,,0.002,74050.0,,,,,,0.46,,0.005,0.014,,0.031,0.0042,0.002,0.0027,0.0,,,,12,0,0,0,0,28,25,0,0,0,0,0,85,0,1450,88,0,132.65,,,962.8000000000001,,
7A05620             ,低合金    ,HRB400D    ,1657.0,0.00026,,0.00035,,0.0,73700.0,,,,,,0.475,,0.004,0.013,,0.031,0.0039,0.0017,0.0024,0.0,,,,12,0,0,0,0,30,50,0,0,0,0,0,85,0,1413,88,0,132.021,,,938.2320000000001,,
7A05619             ,低合金    ,HRB400D    ,1674.0,0.00086,,0.00037,,0.002,73700.0,,,,,,0.464,,0.004,0.012,,0.03,0.0034,0.0012,0.0021,0.0,,,,12,0,0,0,0,28,25,0,0,0,0,0,68,0,1476,88,0,116.77199999999999,,,980.0640000000001,,
7A05618             ,低合金    ,HRB400B    ,1672.0,0.00075,,0.00028,,0.002,71500.0,,,,,,0.447,,0.004,0.013,,0.033,0.0046,0.0023,0.0015,0.0,,,,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1415,88,0,115.73500000000001,,,939.5600000000001,,
7A05617             ,低合金    ,HRB400B    ,1648.0,0.00067,,0.00031,,0.0,74500.0,,,,,,0.458,,0.006,0.016,,0.033,0.0036,0.0014,0.0023,0.0,,,,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1370,88,0,114.97,,,909.6800000000001,,
7A05616             ,低合金    ,HRB400B    ,1651.0,0.00066,,0.00036,,0.003,71050.0,,,,,,0.459,,0.008,0.02,,0.034,0.0045,0.0022,0.0021,0.0,,,,6,0,0,0,0,40,25,0,0,0,0,0,85,0,1415,88,0,132.055,,,939.5600000000001,,
7A05615             ,低合金    ,HRB400B    ,1651.0,0.00083,,0.00024,,0.003,73200.0,,,,,,0.467,,0.005,0.013,,0.034,0.0037,0.0015,0.0026,0.0,,,,6,0,0,0,0,40,0,0,0,0,0,0,68,0,1464,88,20,121.08184616000001,,,972.096,,
7A05614             ,低合金    ,HRB400B    ,1663.0,0.00095,,0.00037,,0.003,71650.0,,,,,,0.45,,0.005,0.013,,0.034,0.0039,0.0017,0.002,0.0,,,,6,0,0,0,0,40,0,0,0,0,0,0,51,0,1448,88,20,104.48984616,,,961.4720000000001,,
7A05613             ,低合金    ,HRB400B    ,1666.0,0.00073,,0.00033,,0.004,72550.0,,,,,,0.469,,0.008,0.019,,0.034,0.0036,0.0014,0.002,0.0,,,,6,0,0,0,0,40,25,0,0,0,0,0,85,0,1414,88,0,132.03799999999998,,,938.8960000000001,,
7A05612             ,低合金    ,HRB400B    ,1650.0,0.00061,,0.00025,,0.003,71300.0,,,,,,0.45,,0.002,0.008,,0.034,0.0086,0.0062,0.0008,0.0,,,,42,0,0,0,0,0,25,0,0,0,0,0,85,0,1331,88,0,130.627,,,883.784,,
7A05611             ,低合金    ,HRB400D    ,1648.0,0.00093,,0.00034,,0.003,68500.0,,,,,,0.474,,0.005,0.012,,0.031,0.0038,0.0016,0.0026,0.0,,,,14,0,0,0,0,30,0,0,0,0,0,0,51,0,1475,88,20,104.94884616,,,979.4000000000001,,
7A05610             ,低合金    ,HRB400D    ,1693.0,0.00075,,0.00026,,0.003,74800.0,,,,,,0.469,,0.007,0.016,,0.031,0.0034,0.0013,0.0017,0.0,,,,12,0,0,0,0,28,25,0,0,0,0,0,68,0,1395,88,0,115.39500000000001,,,926.2800000000001,,
7A05609             ,低合金    ,HRB400B    ,1681.0,0.00094,,0.00034,,0.003,69550.0,,,,,,0.466,,0.004,0.009,,0.035,0.0038,0.0016,0.0017,0.0,,,,42,0,0,0,0,0,0,0,0,0,0,0,51,0,1304,88,20,102.04184615999999,,,865.856,,
7A05608             ,低合金    ,HRB400B    ,1683.0,0.00094,,0.0002,,0.003,67700.0,,,,,,0.466,,0.008,0.021,,0.035,0.0036,0.0014,0.003,0.0,,,,6,0,0,0,0,38,0,0,0,0,0,0,51,0,1359,88,20,102.97684616,,,902.3760000000001,,
7A05607             ,低合金    ,HRB400B    ,1682.0,0.00101,,0.00037,,0.0,68700.0,,,,,,0.444,,0.005,0.012,,0.033,0.0036,0.0014,0.0019,0.0,,,,6,0,0,0,0,40,0,0,0,0,0,0,51,0,1393,88,20,103.55484616,,,924.952,,
7A05606             ,低合金    ,HRB400B    ,1675.0,0.00072,,0.00037,,0.002,71550.0,,,,,,0.461,,0.008,0.02,,0.034,0.0067,0.0043,0.003,0.0,,,,6,0,0,0,0,40,25,0,0,0,0,0,85,0,1419,88,0,132.123,,,942.216,,
7A05605             ,低合金    ,HRB400D    ,1672.0,0.00013,,0.0003,,0.002,73250.0,,,,,,0.471,,0.007,0.021,,0.031,0.0038,0.0016,0.002,0.0,,,,13,0,0,0,0,30,50,0,0,0,0,0,95,0,1420,132,0,154.94,,,942.88,,
7A05604             ,低合金    ,HRB400D    ,1665.0,0.00037,,0.00034,,0.0,71950.0,,,,,,0.479,,0.006,0.017,,0.033,0.0037,0.0015,0.0022,0.0,,,,13,0,0,0,0,30,50,0,0,0,0,0,90,0,1500,132,0,151.5,,,996.0,,
7A05603             ,低合金    ,HRB400D    ,1717.0,0.00021,,0.00027,,0.001,70550.0,,,,,,0.475,,0.007,0.023,,0.033,0.0037,0.0015,0.0022,0.0,,,,40,0,0,0,0,0,50,0,0,0,0,0,95,0,1500,132,0,156.3,,,996.0,,
7A05602             ,低合金    ,HRB400B    ,1659.0,0.00075,,0.00027,,0.001,72700.0,,,,,,0.466,,0.007,0.022,,0.035,0.0037,0.0015,0.0019,0.0,,,,7,0,0,0,0,40,25,0,0,0,0,0,66,0,1450,132,0,127.61000000000001,,,962.8000000000001,,
7A05601             ,低合金    ,HRB400B    ,1632.0,0.00028,,0.00031,,0.001,70500.0,,,,,,0.465,,0.007,0.019,0.0,0.035,0.0045,0.0022,0.0023,0.0,,,0.0,7,0,0,0,0,40,50,0,0,0,0,0,90,0,1420,132,0,150.14,,,942.88,,
7A05600             ,低合金    ,HRB400D    ,1654.0,0.00047,,0.00034,,0.001,70100.0,,,,,,0.475,,0.006,0.019,,0.032,0.0044,0.0021,0.0025,0.0,,,,13,0,0,0,0,30,50,0,0,0,0,0,82,0,1400,132,0,142.12,,,929.6,,
7A05599             ,低合金    ,HRB400D    ,1651.0,0.0006,,0.00034,,0.001,69850.0,,,,,,0.466,,0.008,0.021,,0.032,0.0043,0.002,0.002,0.0,,,,7,0,0,0,0,30,25,0,0,0,0,0,75,0,1450,132,0,136.25,,,962.8000000000001,,
7A05598             ,低合金    ,HRB400D    ,1679.0,0.00023,,0.00031,,0.001,72800.0,,,,,,0.451,,0.008,0.022,,0.032,0.0046,0.0024,0.0026,0.0,,,,13,0,0,0,0,30,50,0,0,0,0,0,90,0,1520,132,0,151.84,,,1009.2800000000001,,
7A05597             ,低合金    ,HRB400D    ,1635.0,0.00046,,0.00037,,0.001,70750.0,,,,,,0.476,,0.008,0.021,,0.032,0.0038,0.0016,0.0028,0.0,,,,13,0,0,0,0,30,50,0,0,0,0,0,85,0,1490,132,0,146.53,,,989.36,,
7A05596             ,低合金    ,HRB400D    ,1689.0,0.00067,,0.00034,,0.001,72000.0,,,,,,0.476,,0.006,0.015,,0.033,0.0041,0.0019,0.002,0.0,,,,12,0,0,0,0,39,25,0,0,0,0,0,60,0,1370,132,0,120.49000000000001,,,909.6800000000001,,
7A05595             ,低合金    ,HRB400D    ,1694.0,0.00031,,0.00032,,0.0,68100.0,,,,,,0.466,,0.006,0.015,,0.032,0.0034,0.0012,0.0027,0.0,,,,13,0,0,0,0,30,50,0,0,0,0,0,90,0,1510,132,0,151.67,,,1002.6400000000001,,
7A05594             ,低合金    ,HRB400D    ,1694.0,0.00063,,0.00037,,0.002,72850.0,,,,,,0.479,,0.006,0.016,,0.033,0.0038,0.0016,0.0017,0.0,,,,13,0,0,0,0,39,25,0,0,0,0,0,70,0,1480,132,0,131.96,,,982.72,,
7A05593             ,低合金    ,HRB400D    ,1678.0,0.00035,,0.00033,,0.0,72150.0,,,,,,0.464,,0.005,0.014,,0.033,0.0036,0.0014,0.0025,0.0,,,,13,0,0,0,0,29,50,0,0,0,0,0,90,0,1480,132,0,151.16,,,982.72,,
7A05592             ,低合金    ,HRB400D    ,1677.0,0.00019,,0.00036,,0.001,71450.0,,,,,,0.465,,0.006,0.015,,0.032,0.0037,0.0015,0.0016,0.0,,,,13,0,0,0,0,29,50,0,0,0,0,0,92,0,1470,132,0,152.91,,,976.08,,
7A05591             ,低合金    ,HRB400D    ,1692.0,0.0006,,0.00028,,0.0,69400.0,,,,,,0.475,,0.006,0.013,,0.032,0.0036,0.0014,0.0018,0.0,,,,13,0,0,0,0,28,25,0,0,0,0,0,66,0,1400,132,0,126.75999999999999,,,929.6,,
7A05590             ,低合金    ,HRB400D    ,1699.0,0.00043,,0.00025,,0.0,68250.0,,,,,,0.469,,0.006,0.018,,0.031,0.0038,0.0016,0.0019,0.0,,,,12,0,0,0,0,28,50,0,0,0,0,0,85,0,1420,132,0,145.34,,,942.88,,
7A05589             ,低合金    ,HRB400D    ,1664.0,0.00079,,0.00034,,0.002,69100.0,,,,,,0.46,,0.006,0.013,,0.03,0.0037,0.0015,0.0022,0.0,,,,13,0,0,0,0,28,25,0,0,0,0,0,68,0,1490,132,0,130.21,,,989.36,,
7A05588             ,低合金    ,HRB400D    ,1677.0,0.00044,,0.00042,,0.002,71450.0,,,,,,0.478,,0.006,0.014,,0.031,0.0039,0.0017,0.0021,0.0,,,,13,0,0,0,0,29,50,0,0,0,0,0,85,0,1550,132,0,147.54999999999998,,,1029.2,,
7A05587             ,低合金    ,HRB400D    ,1650.0,0.0,,0.0,,0.0,72100.0,,,,,,0.471,,0.005,0.011,,0.03,0.0036,0.0014,0.0019,0.0,,,,13,0,0,0,0,29,25,0,0,0,0,0,68,0,1510,132,0,130.55,,,1002.6400000000001,,
7A05586             ,低合金    ,HRB400D    ,1653.0,0.00062,,0.00034,,0.0,72100.0,,,,,,0.467,,0.005,0.014,,0.031,0.0055,0.0032,0.0021,0.0,,,,13,0,0,0,0,28,25,0,0,0,0,0,68,0,1500,132,0,130.38,,,996.0,,
7A05585             ,低合金    ,HRB400D    ,1704.0,0.00077,,0.00025,,0.002,70500.0,,,,,,0.482,,0.049,0.014,,0.03,0.0044,0.0022,0.0055,0.0,,,,13,0,0,0,0,29,25,0,0,0,0,0,68,0,1510,132,0,130.55,,,1002.6400000000001,,
7A05584             ,低合金    ,HRB400D    ,1656.0,0.00072,,0.00032,,0.002,73100.0,,,,,,0.472,,0.006,0.012,,0.03,0.0035,0.0013,0.0025,0.0,,,,13,0,0,0,0,29,25,0,0,0,0,0,68,0,1480,132,0,130.04,,,982.72,,
7A05583             ,低合金    ,HRB400B    ,1658.0,0.00029,,0.00032,,0.002,72500.0,,,,,,0.458,,0.006,0.013,,0.034,0.0037,0.0015,0.0022,0.0,,,,6,0,0,0,0,40,50,0,0,0,0,0,85,0,1490,132,0,146.53,,,989.36,,
7A05582             ,低合金    ,HRB400B    ,1645.0,0.00065,,0.00035,,0.002,71950.0,,,,,,0.468,,0.005,0.012,,0.031,0.0037,0.0015,0.0018,0.0,,,,6,0,0,38,0,0,25,0,0,0,0,0,68,0,1450,132,0,129.64780000000002,,,962.8000000000001,,
7A05581             ,低合金    ,HRB400B    ,1686.0,0.0006,,0.0003,,0.001,72850.0,,,,,,0.46,,0.004,0.01,,0.034,0.0054,0.0031,0.0033,0.0,,,,44,0,0,0,0,0,50,0,0,0,0,0,85,0,1460,132,0,146.01999999999998,,,969.44,,
7A05580             ,低合金    ,HRB400D    ,1691.0,0.00055,,0.00024,,0.001,71400.0,,,,,,0.465,,0.008,0.013,,0.03,0.0066,0.0042,0.002,0.0,,,,12,0,0,28,0,0,25,0,0,0,0,0,85,0,1440,132,0,145.7668,,,956.1600000000001,,
7A05579             ,低合金    ,HRB400D    ,1698.0,0.00068,,0.00033,,0.001,71600.0,,,,,,0.462,,0.008,0.017,,0.031,0.0047,0.0025,0.003,0.0,,,,13,0,0,28,0,0,25,0,0,0,0,0,68,0,1450,132,0,129.6168,,,962.8000000000001,,
7A05578             ,低合金    ,HRB400D    ,1663.0,0.00043,,0.0004,,0.002,70150.0,,,,,,0.46,,0.004,0.012,,0.031,0.0046,0.0023,0.0023,0.0,,,,13,0,0,29,0,0,25,0,0,0,0,0,85,0,1470,132,0,146.2799,,,976.08,,
7A05577             ,低合金    ,HRB400D    ,1688.0,0.00067,,0.00029,,0.002,73400.0,,,,,,0.465,,0.005,0.012,,0.032,0.0038,0.0015,0.0021,0.0,,,,12,0,0,28,0,0,25,0,0,0,0,0,68,0,1420,132,0,129.1068,,,942.88,,
7A05576             ,低合金    ,HRB400B    ,1677.0,0.00072,,0.00027,,0.002,71700.0,,,,,,0.469,,0.006,0.012,,0.032,0.0038,0.0016,0.0019,0.0,,,,6,0,0,40,0,0,25,0,0,0,0,0,68,0,1460,132,0,129.82399999999998,,,969.44,,
7A05575             ,低合金    ,HRB400D    ,1677.0,0.00058,,0.00027,,0.002,75150.0,,,,,,0.476,,0.006,0.013,,0.03,0.0791,0.0653,0.002,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,85,0,1402,88,0,131.834,,,930.928,,
7A05574             ,低合金    ,HRB400D    ,1676.0,0.00103,,0.00024,,0.002,72350.0,,,,,,0.454,,0.006,0.012,,0.03,0.0036,0.0014,0.0026,0.0,,,,14,0,0,0,0,30,0,0,0,0,0,0,51,0,1448,88,20,104.48984616,,,961.4720000000001,,
7A05573             ,低合金    ,HRB400D    ,1666.0,0.00071,,0.00025,,0.002,73900.0,,,,,,0.454,,0.008,0.018,,0.029,0.0037,0.0015,0.0026,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1445,88,0,116.245,,,959.48,,
7A05572             ,低合金    ,HRB400D    ,1682.0,0.00063,,0.00037,,0.0,73450.0,,,,,,0.487,,0.009,0.018,,0.031,0.0037,0.0015,0.0032,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1403,88,0,115.531,,,931.5920000000001,,
7A05571             ,低合金    ,HRB400D    ,1672.0,0.00072,,0.0002,,0.002,71500.0,,,,,,0.46,,0.007,0.014,,0.031,0.0038,0.0016,0.0031,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1372,88,0,115.00399999999999,,,911.008,,
7A05570             ,低合金    ,HRB400D    ,1646.0,0.0007,,0.00027,,0.002,70500.0,,,,,,0.492,,0.01,0.021,,0.031,0.0038,0.0016,0.003,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1512,88,0,117.38400000000001,,,1003.9680000000001,,
7A05569             ,低合金    ,HRB400D    ,1672.0,0.00068,,0.00036,,0.002,74350.0,,,,,,0.48,,0.008,0.018,,0.03,0.0035,0.0013,0.0033,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,85,0,1389,88,0,131.613,,,922.296,,
7A05568             ,低合金    ,HRB400D    ,1658.0,0.00073,,0.00026,,0.002,76100.0,,,,,,0.463,,0.006,0.013,,0.031,0.0037,0.0015,0.0028,0.0,,,,14,0,0,0,0,32,25,0,0,0,0,0,68,0,1490,77,0,113.71,,,989.36,,
7A05567             ,低合金    ,HRB400D    ,1678.0,0.00061,,0.00029,,0.002,75050.0,,,,,,0.459,,0.005,0.013,,0.029,0.0035,0.0013,0.0015,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1446,88,0,116.262,,,960.144,,
7A05566             ,低合金    ,HRB400D    ,1666.0,0.00072,,0.00026,,0.002,75700.0,,,,,,0.464,,0.005,0.012,,0.03,0.0038,0.0016,0.0022,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1464,88,0,116.56800000000001,,,972.096,,
7A05565             ,低合金    ,HRB400D    ,1804.0,0.00074,,0.00027,,0.002,75800.0,,,,,,0.479,,0.006,0.012,,0.032,0.0036,0.0014,0.0019,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1457,88,0,116.44900000000001,,,967.4480000000001,,
7A05564             ,低合金    ,HRB400D    ,1686.0,0.00091,,0.00024,,0.002,71750.0,,,,,,0.464,,0.005,0.013,,0.029,0.0037,0.0015,0.0022,0.0,,,,14,0,0,0,0,30,0,0,0,0,0,0,51,0,1434,88,20,104.25184616,,,952.176,,
7A05563             ,低合金    ,HRB400D    ,1674.0,0.00081,,0.00024,,0.002,73550.0,,,,,,0.459,,0.007,0.012,,0.03,0.0043,0.0021,0.0025,0.0,,,,14,0,0,0,0,30,0,0,0,0,0,0,68,0,1448,88,20,120.80984615999999,,,961.4720000000001,,
7A05562             ,低合金    ,HRB400D    ,1674.0,0.00078,,0.00031,,0.002,71600.0,,,,,,0.476,,0.007,0.016,,0.03,0.0039,0.0016,0.0034,0.0,,,,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1453,88,0,116.381,,,964.792,,
7A05561             ,低合金    ,HRB400D    ,1666.0,0.00092,,0.00028,,0.002,72700.0,,,,,,0.477,,0.009,0.018,,0.032,0.0039,0.0017,0.0032,0.0,,,,14,0,0,0,0,30,0,0,0,0,0,0,51,0,1444,88,20,104.42184616000002,,,958.816,,
7A05560             ,低合金    ,HRB400D    ,1689.0,0.00066,,0.00037,,0.002,71450.0,,,,,,0.468,,0.007,0.014,,0.031,0.0039,0.0017,0.0023,0.0,,,,13,0,0,0,0,30,25,0,0,0,0,0,66,0,1450,132,0,127.61000000000001,,,962.8000000000001,,
7A05559             ,低合金    ,HRB400B    ,1720.0,0.00027,,0.0003,,0.0,73100.0,,,,,,0.463,,0.006,0.013,,0.032,0.0049,0.0026,0.0023,0.0,,,,40,0,0,0,0,0,75,0,0,0,0,0,94,0,1550,0,0,116.59,,,1029.2,,
7A05558             ,低合金    ,HRB400B    ,1663.0,0.00028,,0.00033,,0.002,75800.0,,,,,,0.451,,0.007,0.016,,0.034,0.0036,0.0014,0.0031,0.0,,,,0,0,0,0,0,40,75,0,0,0,0,0,94,0,1420,0,0,114.38,,,942.88,,
7A05557             ,低合金    ,HRB400B    ,1650.0,0.00018,,0.00039,,0.001,73350.0,,,,,,0.445,,0.005,0.011,,0.033,0.0038,0.0016,0.0036,0.0,,,,7,0,0,0,0,40,25,0,0,0,0,0,94,0,1420,0,0,114.38,,,942.88,,
7A05556             ,低合金    ,HRB400B    ,1800.0,0.00051,,0.00029,,0.001,66000.0,,,,,,0.454,,0.004,0.009,,0.032,0.0037,0.0015,0.0017,0.0,,,,7,0,0,0,0,40,25,0,0,0,0,0,75,0,1450,0,0,96.65,,,962.8000000000001,,
7A05555             ,低合金    ,HRB400B    ,1671.0,0.0005,,0.00021,,0.001,72600.0,,,,,,0.459,,0.006,0.011,,0.034,0.0037,0.0015,0.0027,0.0,,,,6,0,0,0,0,40,50,0,0,0,0,0,85,0,1420,0,0,105.74,,,942.88,,
7A05554             ,低合金    ,HRB400B    ,1645.0,0.00055,,0.00037,,0.001,70700.0,,,,,,0.459,,0.006,0.014,,0.034,0.0038,0.0016,0.0026,0.0,,,,8,0,0,0,0,40,50,0,0,0,0,0,78,0,1450,132,0,139.13,,,962.8000000000001,,
7A05553             ,低合金    ,HRB400B    ,1661.0,0.00066,,0.00041,,0.002,72300.0,,,,,,0.453,,0.006,0.013,,0.035,0.0037,0.0015,0.0041,0.0,,,,7,0,0,0,0,40,25,0,0,0,0,0,68,0,1480,132,0,130.04,,,982.72,,
7A05552             ,低合金    ,HRB400B    ,1688.0,0.00074,,0.0003,,0.002,73500.0,,,,,,0.45,,0.005,0.012,,0.034,0.0036,0.0014,0.0035,0.0,,,,7,0,0,0,0,39,25,0,0,0,0,0,0,0,1360,132,0,62.72,,,903.0400000000001,,
7A05551             ,低合金    ,HRB400B    ,1676.0,0.00051,,0.00026,,0.002,70950.0,,,,,,0.461,,0.006,0.015,,0.033,0.0049,0.0026,0.0027,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,80,0,1520,132,0,142.24,,,1009.2800000000001,,
7A05550             ,低合金    ,HRB400B    ,1678.0,0.00095,,0.0003,,0.002,76250.0,,,,,,0.465,,0.007,0.014,,0.035,0.0036,0.0014,0.0027,0.0,,,,7,0,0,0,0,40,0,0,0,0,0,0,55,0,1460,132,20,121.73384616,,,969.44,,
7A05549             ,低合金    ,HRB400B    ,1662.0,0.0004,,0.00035,,0.002,72800.0,,,,,,0.466,,0.007,0.013,,0.033,0.0035,0.0013,0.0016,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1510,132,0,146.87,,,1002.6400000000001,,
7A05548             ,低合金    ,HRB400B    ,1655.0,0.00023,,0.00041,,0.002,72450.0,,,,,,0.461,,0.006,0.012,,0.033,0.0036,0.0014,0.0018,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,92,0,1520,132,0,153.76,,,1009.2800000000001,,
7A05547             ,低合金    ,HRB400B    ,1671.0,0.00026,,0.00036,,0.002,73550.0,,,,,,0.457,,0.005,0.012,,0.033,0.0069,0.0045,0.0027,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,90,0,1540,132,0,152.18,,,1022.5600000000001,,
7A05546             ,低合金    ,HRB400B    ,1653.0,0.00016,,0.00042,,0.002,74950.0,,,,,,0.456,,0.005,0.012,,0.034,0.0036,0.0015,0.0037,0.0,,,,7,0,0,0,0,39,50,0,0,0,0,0,90,0,1480,132,0,151.16,,,982.72,,
7A05545             ,低合金    ,HRB400B    ,1660.0,0.00073,,0.00033,,0.002,71450.0,,,,,,0.474,,0.004,0.011,,0.035,0.0036,0.0014,0.0032,0.0,,,,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1440,132,0,129.36,,,956.1600000000001,,
7A05544             ,低合金    ,HRB400B    ,1659.0,0.00074,,0.00038,,0.002,70350.0,,,,,,0.447,,0.005,0.011,,0.033,0.0036,0.0014,0.0032,0.0,,,,6,0,0,0,0,41,25,0,0,0,0,0,68,0,1460,132,0,129.7,,,969.44,,
7A05543             ,低合金    ,HRB400B    ,1672.0,0.00034,,0.00029,,0.002,72700.0,,,,,,0.468,,0.005,0.011,,0.033,0.0049,0.0027,0.004,0.0,,,,7,0,0,0,0,42,50,0,0,0,0,0,90,0,1590,132,0,153.03,,,1055.76,,
7A05542             ,低合金    ,HRB400B    ,1639.0,0.00047,,0.00034,,0.002,74500.0,,,,,,0.475,,0.006,0.013,,0.034,0.0036,0.0014,0.0032,0.0,,,,6,0,0,0,0,41,25,0,0,0,0,0,85,0,1500,132,0,146.7,,,996.0,,
7A05541             ,低合金    ,HRB400B    ,1658.0,0.00043,,0.00036,,0.001,69750.0,,,,,,0.47,,0.006,0.013,,0.035,0.0039,0.0017,0.003,0.0,,,,6,0,0,0,0,40,50,0,0,0,0,0,85,0,1480,132,0,146.35999999999999,,,982.72,,
7A05540             ,低合金    ,HRB400B    ,1662.0,0.00057,,0.00025,,0.001,68650.0,,,,,,0.476,,0.005,0.012,,0.035,0.0037,0.0015,0.0032,0.0,,,,7,0,0,0,0,41,25,0,0,0,0,0,80,0,1500,132,0,141.9,,,996.0,,
7A05539             ,低合金    ,HRB400B    ,1688.0,0.00071,,0.00023,,0.001,70050.0,,,,,,0.472,,0.006,0.012,,0.035,0.0038,0.0016,0.0026,0.0,,,,7,0,0,0,0,42,25,0,0,0,0,0,68,0,1460,132,0,129.7,,,969.44,,
